year,season_id,league_id,team_id,game_date,opponent_string,opponent_id,opponent_url,outcome,score,result_javascript
2010,10,1,24,3/28/2010,Ball State University,9,TeamSchedule.aspx?did=1&confid=67&teamid=9&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,24,3/27/2010,Purdue University,128,TeamSchedule.aspx?did=1&confid=58&teamid=128&Seasonid=10,Loss,4-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,24,3/27/2010,University of Portland,233,TeamSchedule.aspx?did=1&confid=83&teamid=233&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,24,3/20/2010,Utah State University,256,TeamSchedule.aspx?did=1&confid=72&teamid=256&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,24,3/13/2010,at #42 University of New Mexico,222,TeamSchedule.aspx?did=1&confid=72&teamid=222&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,24,3/1/2010,University of the Pacific (California),248,TeamSchedule.aspx?did=1&confid=83&teamid=248&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,24,2/28/2010,UC Davis,732,TeamSchedule.aspx?did=1&confid=59&teamid=732&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl16$lnkToScoreSheet','')"
2010,10,1,24,2/25/2010,#17 University of San Diego,236,TeamSchedule.aspx?did=1&confid=83&teamid=236&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl17$lnkToScoreSheet','')"
2010,10,1,24,2/21/2010,at #51 University of Oregon,231,TeamSchedule.aspx?did=1&confid=75&teamid=231&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl18$lnkToScoreSheet','')"
2010,10,1,24,2/20/2010,at #58 University of Arkansas,183,TeamSchedule.aspx?did=1&confid=76&teamid=183&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl19$lnkToScoreSheet','')"
2010,10,1,24,2/14/2010,at University of Arizona,181,TeamSchedule.aspx?did=1&confid=75&teamid=181&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl20$lnkToScoreSheet','')"
2010,10,1,24,2/13/2010,New Mexico State University,110,TeamSchedule.aspx?did=1&confid=84&teamid=110&Seasonid=10,Loss,5-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl21$lnkToScoreSheet','')"
2010,10,1,24,1/31/2010,at Santa Clara University,139,TeamSchedule.aspx?did=1&confid=83&teamid=139&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl22$lnkToScoreSheet','')"
2010,10,1,24,1/27/2010,at #41 Pepperdine,123,TeamSchedule.aspx?did=1&confid=83&teamid=123&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl23$lnkToScoreSheet','')"
2010,10,1,185,5/16/2010,at #15 UCLA,187,TeamSchedule.aspx?did=1&confid=75&teamid=187&Seasonid=10,Loss,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,185,5/15/2010,#72 UC Irvine,186,TeamSchedule.aspx?did=1&confid=59&teamid=186&Seasonid=10,Win,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,185,4/17/2010,#38 Stanford University,154,TeamSchedule.aspx?did=1&confid=75&teamid=154&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,185,4/10/2010,#59 University of Washington,253,TeamSchedule.aspx?did=1&confid=75&teamid=253&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,185,4/9/2010,#51 University of Oregon,231,TeamSchedule.aspx?did=1&confid=75&teamid=231&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,185,4/3/2010,at #7 University of Southern California,241,TeamSchedule.aspx?did=1&confid=75&teamid=241&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,185,4/2/2010,at #15 UCLA,187,TeamSchedule.aspx?did=1&confid=75&teamid=187&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
2010,10,1,185,3/26/2010,University of Arizona,181,TeamSchedule.aspx?did=1&confid=75&teamid=181&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl08$lnkToScoreSheet','')"
2010,10,1,185,3/14/2010,at #48 Rice University,131,TeamSchedule.aspx?did=1&confid=61&teamid=131&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl09$lnkToScoreSheet','')"
2010,10,1,185,3/12/2010,at #8 Texas A&M University,161,TeamSchedule.aspx?did=1&confid=76&teamid=161&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,185,3/4/2010,University of Michigan,215,TeamSchedule.aspx?did=1&confid=58&teamid=215&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,185,3/2/2010,University of Utah,250,TeamSchedule.aspx?did=1&confid=75&teamid=250&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,185,2/27/2010,#15 UCLA,187,TeamSchedule.aspx?did=1&confid=75&teamid=187&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,185,2/20/2010,at #38 Stanford University,154,TeamSchedule.aspx?did=1&confid=75&teamid=154&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,185,2/7/2010,University of Hawaii,199,TeamSchedule.aspx?did=1&confid=59&teamid=199&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,185,2/3/2010,Fresno State,25,TeamSchedule.aspx?did=1&confid=72&teamid=25&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl16$lnkToScoreSheet','')"
2010,10,1,185,1/31/2010,at #9 University of Texas,171,TeamSchedule.aspx?did=1&confid=54&teamid=171&Seasonid=10,Loss,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl17$lnkToScoreSheet','')"
2010,10,1,185,1/30/2010,#21 Texas Tech University,165,TeamSchedule.aspx?did=1&confid=54&teamid=165&Seasonid=10,Win,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl18$lnkToScoreSheet','')"
2010,10,1,185,1/26/2010,Santa Clara University,139,TeamSchedule.aspx?did=1&confid=83&teamid=139&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl19$lnkToScoreSheet','')"
2010,10,1,185,1/17/2010,at #20 University of Tulsa,172,TeamSchedule.aspx?did=1&confid=10076&teamid=172&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl20$lnkToScoreSheet','')"
2010,10,1,185,1/16/2010,#39 SMU,145,TeamSchedule.aspx?did=1&confid=10076&teamid=145&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl21$lnkToScoreSheet','')"
2010,10,1,26,6/8/2010,"at University of South Carolina, Upstate",749,TeamSchedule.aspx?did=1&confid=82&teamid=749&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,26,4/16/2010,#63 East Tennessee State University,51,TeamSchedule.aspx?did=1&confid=77&teamid=51&Seasonid=10,Loss,4-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,26,4/10/2010,at North Carolina Central University,683,TeamSchedule.aspx?did=1&confid=69&teamid=683&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,26,4/2/2010,Stetson University,157,TeamSchedule.aspx?did=1&confid=82&teamid=157&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,26,4/1/2010,Florida Gulf Coast University,770,TeamSchedule.aspx?did=1&confid=82&teamid=770&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,26,3/27/2010,at #69 University of North Florida,746,TeamSchedule.aspx?did=1&confid=82&teamid=746&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,26,3/26/2010,at Jacksonville University *,85,TeamSchedule.aspx?did=1&confid=64&teamid=85&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
2010,10,1,26,3/20/2010,at #63 East Tennessee State University,51,TeamSchedule.aspx?did=1&confid=77&teamid=51&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl08$lnkToScoreSheet','')"
2010,10,1,26,3/19/2010,at UNC Asheville,224,TeamSchedule.aspx?did=1&confid=57&teamid=224&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl09$lnkToScoreSheet','')"
2010,10,1,26,3/15/2010,Gardner-Webb University,644,TeamSchedule.aspx?did=1&confid=57&teamid=644&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,26,3/13/2010,Mercer University,99,TeamSchedule.aspx?did=1&confid=77&teamid=99&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,26,3/12/2010,Hampton University,72,TeamSchedule.aspx?did=1&confid=69&teamid=72&Seasonid=10,Win,5-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,26,3/6/2010,at Belmont University,11,TeamSchedule.aspx?did=1&confid=74&teamid=11&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,26,3/5/2010,at Lipscomb University,92,TeamSchedule.aspx?did=1&confid=82&teamid=92&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,26,2/27/2010,East Carolina University,50,TeamSchedule.aspx?did=1&confid=10076&teamid=50&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,26,2/26/2010,Kennesaw State University,3796,TeamSchedule.aspx?did=1&confid=82&teamid=3796&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl16$lnkToScoreSheet','')"
2010,10,1,26,2/20/2010,at Liberty University,91,TeamSchedule.aspx?did=1&confid=57&teamid=91&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl17$lnkToScoreSheet','')"
2010,10,1,26,2/19/2010,at Longwood University,665,TeamSchedule.aspx?did=1&confid=57&teamid=665&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl18$lnkToScoreSheet','')"
2010,10,1,26,2/16/2010,#61 UNC Wilmington,227,TeamSchedule.aspx?did=1&confid=60&teamid=227&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl19$lnkToScoreSheet','')"
2010,10,1,26,2/11/2010,Mount Olive College,680,TeamSchedule.aspx?did=2&confid=86&teamid=680&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl20$lnkToScoreSheet','')"
2010,10,1,26,2/6/2010,at Coastal Carolina University,33,TeamSchedule.aspx?did=1&confid=57&teamid=33&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl21$lnkToScoreSheet','')"
2010,10,1,26,1/23/2010,U.S. Naval Academy,178,TeamSchedule.aspx?did=1&confid=81&teamid=178&Seasonid=10,Win,2-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl22$lnkToScoreSheet','')"
2010,10,1,26,1/23/2010,Georgetown University,66,TeamSchedule.aspx?did=1&confid=55&teamid=66&Seasonid=10,Loss,3-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl23$lnkToScoreSheet','')"
2010,10,1,226,4/18/2010,University of Richmond,235,TeamSchedule.aspx?did=1&confid=52&teamid=235&Seasonid=10,Win,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,226,4/11/2010,Davidson College,43,TeamSchedule.aspx?did=1&confid=52&teamid=43&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,226,4/10/2010,at Appalachian State University,5,TeamSchedule.aspx?did=1&confid=80&teamid=5&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,226,3/27/2010,at Winthrop University,271,TeamSchedule.aspx?did=1&confid=57&teamid=271&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,226,3/24/2010,at Gardner-Webb University,644,TeamSchedule.aspx?did=1&confid=57&teamid=644&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,226,3/20/2010,at College of Charleston,35,TeamSchedule.aspx?did=1&confid=60&teamid=35&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,226,3/19/2010,at The Citadel,166,TeamSchedule.aspx?did=1&confid=77&teamid=166&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
2010,10,1,226,3/12/2010,at Xavier University,274,TeamSchedule.aspx?did=1&confid=55&teamid=274&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl08$lnkToScoreSheet','')"
2010,10,1,226,3/11/2010,at Univ. of Dayton,192,TeamSchedule.aspx?did=1&confid=52&teamid=192&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl09$lnkToScoreSheet','')"
2010,10,1,226,3/9/2010,at George Washington University,65,TeamSchedule.aspx?did=1&confid=52&teamid=65&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,226,3/7/2010,Saint Joseph's University,151,TeamSchedule.aspx?did=1&confid=52&teamid=151&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,226,3/6/2010,at University of Richmond,235,TeamSchedule.aspx?did=1&confid=52&teamid=235&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,226,3/4/2010,Wofford,272,TeamSchedule.aspx?did=1&confid=77&teamid=272&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,226,2/27/2010,at Elon University,56,TeamSchedule.aspx?did=1&confid=60&teamid=56&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,226,2/26/2010,Radford University,130,TeamSchedule.aspx?did=1&confid=57&teamid=130&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,226,2/21/2010,at UNC Greensboro,169,TeamSchedule.aspx?did=1&confid=77&teamid=169&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl16$lnkToScoreSheet','')"
2010,10,1,226,2/20/2010,Coastal Carolina University,33,TeamSchedule.aspx?did=1&confid=57&teamid=33&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl17$lnkToScoreSheet','')"
2010,10,1,226,2/14/2010,at Presbyterian College,694,TeamSchedule.aspx?did=1&confid=57&teamid=694&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl18$lnkToScoreSheet','')"
2010,10,1,226,2/6/2010,at #45 University of South Carolina,239,TeamSchedule.aspx?did=1&confid=76&teamid=239&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl19$lnkToScoreSheet','')"
2010,10,1,226,2/4/2010,at #19 North Carolina,225,TeamSchedule.aspx?did=1&confid=53&teamid=225&Seasonid=10,Loss,6-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl20$lnkToScoreSheet','')"
2010,10,1,243,4/17/2010,at Georgia Southern University,68,TeamSchedule.aspx?did=1&confid=80&teamid=68&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,243,4/13/2010,Tennessee Wesleyan,3186,TeamSchedule.aspx?did=7&confid=253&teamid=3186&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,243,4/10/2010,#47 University of Memphis,213,TeamSchedule.aspx?did=1&confid=10076&teamid=213&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,243,4/7/2010,at Samford University,137,TeamSchedule.aspx?did=1&confid=77&teamid=137&Seasonid=10,Win,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,243,4/3/2010,Appalachian State University,5,TeamSchedule.aspx?did=1&confid=80&teamid=5&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,243,4/2/2010,The Citadel,166,TeamSchedule.aspx?did=1&confid=77&teamid=166&Seasonid=10,Win,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,243,3/28/2010,Furman University,63,TeamSchedule.aspx?did=1&confid=77&teamid=63&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
2010,10,1,243,3/27/2010,Wofford,272,TeamSchedule.aspx?did=1&confid=77&teamid=272&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl08$lnkToScoreSheet','')"
2010,10,1,243,3/24/2010,Lee University (Tenn.),3174,TeamSchedule.aspx?did=7&confid=10021&teamid=3174&Seasonid=10,Win,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl09$lnkToScoreSheet','')"
2010,10,1,243,3/14/2010,at Elon University,56,TeamSchedule.aspx?did=1&confid=60&teamid=56&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl10$lnkToScoreSheet','')"
2010,10,1,243,3/13/2010,at Davidson College,43,TeamSchedule.aspx?did=1&confid=52&teamid=43&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl11$lnkToScoreSheet','')"
2010,10,1,243,3/5/2010,at UNC Greensboro,169,TeamSchedule.aspx?did=1&confid=77&teamid=169&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl12$lnkToScoreSheet','')"
2010,10,1,243,3/3/2010,at Jacksonville State University,84,TeamSchedule.aspx?did=1&confid=74&teamid=84&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl13$lnkToScoreSheet','')"
2010,10,1,243,2/27/2010,College of Charleston,35,TeamSchedule.aspx?did=1&confid=60&teamid=35&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl14$lnkToScoreSheet','')"
2010,10,1,243,2/20/2010,at Murray State University,109,TeamSchedule.aspx?did=1&confid=74&teamid=109&Seasonid=10,Win,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl15$lnkToScoreSheet','')"
2010,10,1,243,2/19/2010,at Austin Peay State University,8,TeamSchedule.aspx?did=1&confid=74&teamid=8&Seasonid=10,Loss,4-3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl16$lnkToScoreSheet','')"
2010,10,1,243,2/14/2010,Georgia State University,69,TeamSchedule.aspx?did=1&confid=80&teamid=69&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl17$lnkToScoreSheet','')"
2010,10,1,243,2/6/2010,Belmont University,11,TeamSchedule.aspx?did=1&confid=74&teamid=11&Seasonid=10,Loss,5-2,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl18$lnkToScoreSheet','')"
2010,10,1,243,1/23/2010,at #43 University of Tennessee,170,TeamSchedule.aspx?did=1&confid=76&teamid=170&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl19$lnkToScoreSheet','')"
2010,10,1,243,1/16/2010,at #18 Vanderbilt University,258,TeamSchedule.aspx?did=1&confid=76&teamid=258&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl20$lnkToScoreSheet','')"
2010,10,1,31,4/29/2010,Western Michigan University,269,TeamSchedule.aspx?did=1&confid=67&teamid=269&Seasonid=10,Loss,4-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl01$lnkToScoreSheet','')"
2010,10,1,31,4/26/2010,at Wheaton College (Illinois),2480,TeamSchedule.aspx?did=3&confid=114&teamid=2480&Seasonid=10,Loss,8-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl02$lnkToScoreSheet','')"
2010,10,1,31,4/23/2010,at Ball State University,9,TeamSchedule.aspx?did=1&confid=67&teamid=9&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl03$lnkToScoreSheet','')"
2010,10,1,31,4/20/2010,at Valparaiso University,257,TeamSchedule.aspx?did=1&confid=70&teamid=257&Seasonid=10,Loss,6-1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl04$lnkToScoreSheet','')"
2010,10,1,31,4/10/2010,University at Buffalo,1709,TeamSchedule.aspx?did=1&confid=67&teamid=1709&Seasonid=10,Loss,5-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl05$lnkToScoreSheet','')"
2010,10,1,31,3/16/2010,at University of Detroit Mercy,3805,TeamSchedule.aspx?did=1&confid=70&teamid=3805&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl06$lnkToScoreSheet','')"
2010,10,1,31,3/15/2010,at Western Michigan University,269,TeamSchedule.aspx?did=1&confid=67&teamid=269&Seasonid=10,Loss,7-0,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$rptTeamScoreAndSchedule$ctl07$lnkToScoreSheet','')"
